BytesProcessados,L_Barra_Janela,L_Barra_Acumulado,L_Barra_Teorico,H_0,H_1,SmoothedBPS,BitsNaJanela,ThresholdBPS,ResetFlag,ResetCount
6090000,3.3376,2.97469,2.97469,3.68428,3.21737,3.37347,16688,5.08327,0,0
6095000,3.3168,2.97497,2.97497,3.68428,3.21737,3.35647,16584,5.06021,0,0
6100000,3.2464,2.97519,2.9752,3.68428,3.21737,3.32345,16232,5.03471,0,0
6105000,3.3504,2.9755,2.9755,3.68428,3.21737,3.33153,16752,4.98517,0,0
6110000,3.4592,2.9759,2.9759,3.68428,3.21737,3.36983,17296,4.9973,0,0
6115000,3.3504,2.9762,2.97621,3.68428,3.21737,3.364,16752,5.05475,0,0
6120000,3.296,2.97647,2.97647,3.68428,3.21737,3.3436,16480,5.04601,0,0
6125000,3.2512,2.97669,2.97669,3.68428,3.21737,3.31588,16256,5.0154,0,0
6130000,3.2448,2.97691,2.97691,3.68428,3.21737,3.29456,16224,4.97382,0,0
6135000,3.232,2.97712,2.97712,3.68428,3.21737,3.27579,16160,4.94184,0,0
6140000,3.2656,2.97735,2.97735,3.68428,3.21737,3.27273,16328,4.91369,0,0
6145000,3.2624,2.97758,2.97758,3.68428,3.21737,3.26963,16312,4.9091,0,0
6150000,3.4256,2.97795,2.97795,3.68428,3.21737,3.31642,17128,4.90445,0,0
6155000,3.4144,2.9783,2.9783,3.68428,3.21737,3.34582,17072,4.97463,0,0
6160000,3.304,2.97857,2.97857,3.68428,3.21737,3.33327,16520,5.01872,0,0
6165000,3.2832,2.97881,2.97882,3.68428,3.21737,3.31825,16416,4.99991,0,0
6170000,3.3056,2.97908,2.97908,3.68428,3.21737,3.31445,16528,4.97737,0,0
6175000,3.1808,2.97924,2.97924,3.68428,3.21737,3.27436,15904,4.97168,0,0
6180000,3.2176,2.97943,2.97944,3.68428,3.21737,3.25733,16088,4.91154,0,0
6185000,3.248,2.97965,2.97965,3.68428,3.21737,3.25453,16240,4.886,0,0
6190000,3.3952,2.97999,2.97999,3.68428,3.21737,3.29673,16976,4.8818,0,0
6195000,3.4544,2.98037,2.98037,3.68428,3.21737,3.34403,17272,4.9451,0,0
6200000,3.536,2.98082,2.98082,3.68428,3.21737,3.40162,17680,5.01605,0,0
6205000,3.5296,2.98126,2.98126,3.68428,3.21737,3.44002,17648,5.10243,0,0
6210000,3.4912,2.98167,2.98167,3.68428,3.21737,3.45537,17456,5.16002,0,0
6215000,3.448,2.98205,2.98205,3.68428,3.21737,3.45316,17240,5.18306,0,0
6220000,3.5552,2.98251,2.98251,3.68428,3.21737,3.48377,17776,5.17974,0,0
6225000,3.5328,2.98295,2.98295,3.68428,3.21737,3.49848,17664,5.22566,0,0
6230000,3.4432,2.98332,2.98332,3.68428,3.21737,3.4819,17216,5.24772,0,0
6235000,3.5696,2.98379,2.98379,3.68428,3.21737,3.50821,17848,5.22284,0,0
6240000,3.472,2.98418,2.98418,3.68428,3.21737,3.49735,17360,5.26231,0,0
6245000,3.3664,2.98449,2.98449,3.68428,3.21737,3.45806,16832,5.24602,0,0
6250000,3.0224,2.98452,2.98452,3.68428,3.21737,3.32736,15112,5.18709,0,0
6255000,2.8464,2.98441,2.98441,3.68428,3.21737,3.18307,14232,4.99104,0,0
6260000,2.4528,2.98398,2.98398,3.68428,3.21737,2.96399,12264,4.77461,0,0
6265000,2.3776,2.9835,2.9835,3.68428,3.21737,2.78807,11888,4.44599,0,0
6270000,2.3472,2.98299,2.98299,3.68428,3.21737,2.65581,11736,4.18211,0,0
6275000,2.3648,2.9825,2.9825,3.68428,3.21737,2.56851,11824,3.98372,0,0
6280000,2.3328,2.98198,2.98198,3.68428,3.21737,2.4978,11664,3.85276,0,0
6285000,2.2224,2.98138,2.98138,3.68428,3.21737,2.41518,11112,3.74669,0,0
6290000,2.264,2.98081,2.98081,3.68428,3.21737,2.36982,11320,3.62277,0,0
6295000,2.424,2.98036,2.98036,3.68428,3.21737,2.38608,12120,3.55474,0,0
6300000,1.4368,2.97914,2.97914,3.68428,3.21737,2.10129,7184,3.57912,0,0
6305000,0.6,2.97725,2.97725,3.68428,3.21737,1.65091,3000,3.15194,0,0
6310000,1.5776,2.97614,2.97614,3.68428,3.21737,1.62891,7888,2.47636,0,0
6315000,2.0752,2.97543,2.97543,3.68428,3.21737,1.7628,10376,2.44337,0,0
6320000,2.3152,2.97491,2.97491,3.68428,3.21737,1.92852,11576,2.6442,0,0
6325000,2.408,2.97446,2.97446,3.68428,3.21737,2.07236,12040,2.89278,0,0
6330000,2.3952,2.974,2.974,3.68428,3.21737,2.16921,11976,3.10855,0,0
6335000,2.3168,2.97348,2.97348,3.68428,3.21737,2.21349,11584,3.25382,0,0
6340000,2.2928,2.97295,2.97295,3.68428,3.21737,2.23728,11464,3.32024,0,0
6345000,2.2592,2.97238,2.97238,3.68428,3.21737,2.24386,11296,3.35592,0,0
6350000,2.2464,2.97181,2.97181,3.68428,3.21737,2.24462,11232,3.36579,0,0
6355000,2.2208,2.97122,2.97122,3.68428,3.21737,2.23747,11104,3.36693,0,0
6360000,2.2576,2.97066,2.97066,3.68428,3.21737,2.24351,11288,3.35621,0,0
6365000,2.2736,2.97011,2.97011,3.68428,3.21737,2.25254,11368,3.36527,0,0
6370000,2.3024,2.96959,2.96959,3.68428,3.21737,2.2675,11512,3.37881,0,0
6375000,2.4064,2.96915,2.96915,3.68428,3.21737,2.30917,12032,3.40125,0,0
6380000,2.5152,2.96879,2.96879,3.68428,3.21737,2.37098,12576,3.46375,0,0
6385000,2.5536,2.96846,2.96846,3.68428,3.21737,2.42576,12768,3.55647,0,0
6390000,2.6128,2.96819,2.96819,3.68428,3.21737,2.48187,13064,3.63865,0,0
6395000,2.7248,2.968,2.968,3.68428,3.21737,2.55475,13624,3.72281,0,0
6400000,2.9488,2.96798,2.96798,3.68428,3.21737,2.67297,14744,3.83213,0,0
6405000,3.4912,2.96839,2.96839,3.68428,3.21737,2.91844,17456,4.00945,0,0
6410000,3.7648,2.96901,2.96901,3.68428,3.21737,3.17235,18824,4.37766,0,0
6415000,3.6576,2.96955,2.96955,3.68428,3.21737,3.31792,18288,4.75852,0,0
6420000,3.6256,2.97006,2.97006,3.68428,3.21737,3.41023,18128,4.97688,0,0
6425000,3.5952,2.97055,2.97055,3.68428,3.21737,3.46572,17976,5.11534,0,0
6430000,3.5712,2.97101,2.97101,3.68428,3.21737,3.49736,17856,5.19858,0,0
6435000,3.6176,2.97151,2.97152,3.68428,3.21737,3.53343,18088,5.24604,0,0
6440000,3.7456,2.97212,2.97212,3.68428,3.21737,3.59708,18728,5.30015,0,0
6445000,3.8704,2.97281,2.97281,3.68428,3.21737,3.67908,19352,5.39563,0,0
6450000,4.1472,2.97372,2.97372,3.68428,3.21737,3.81951,20736,5.51862,0,0
6455000,4.4832,2.97489,2.97489,3.68428,3.21737,4.01862,22416,5.72927,0,0
6460000,4.5168,2.97609,2.97609,3.68428,3.21737,4.16807,22584,6.02793,0,0
6465000,4.4528,2.97723,2.97723,3.68428,3.21737,4.25349,22264,6.25211,0,0
6470000,4.4336,2.97835,2.97835,3.68428,3.21737,4.30752,22168,6.38024,0,0
6475000,4.24,2.97933,2.97933,3.68428,3.21737,4.28727,21200,6.46129,0,0
6480000,4.0928,2.98019,2.98019,3.68428,3.21737,4.22893,20464,6.4309,0,0
6485000,3.9232,2.98091,2.98091,3.68428,3.21737,4.13721,19616,6.34339,0,0
6490000,4.0032,2.9817,2.9817,3.68428,3.21737,4.09701,20016,6.20581,0,0
6495000,3.8496,2.98237,2.98237,3.68428,3.21737,4.02278,19248,6.14551,0,0
6500000,3.7552,2.98296,2.98296,3.68428,3.21737,3.94251,18776,6.03418,0,0
6505000,3.7424,2.98355,2.98355,3.68428,3.21737,3.88248,18712,5.91376,0,0
6510000,3.7488,2.98414,2.98414,3.68428,3.21737,3.84237,18744,5.82371,0,0
6515000,3.7552,2.98473,2.98473,3.68428,3.21737,3.81622,18776,5.76356,0,0
6520000,3.7696,2.98533,2.98533,3.68428,3.21737,3.80223,18848,5.72433,0,0
6525000,3.7552,2.98592,2.98592,3.68428,3.21737,3.78812,18776,5.70335,0,0
6530000,3.7344,2.98649,2.98649,3.68428,3.21737,3.77201,18672,5.68219,0,0
6535000,3.72,2.98705,2.98705,3.68428,3.21737,3.7564,18600,5.65801,0,0
6540000,3.6512,2.98756,2.98756,3.68428,3.21737,3.72484,18256,5.63461,0,0
6545000,3.544,2.98799,2.98799,3.68428,3.21737,3.67059,17720,5.58727,0,0
6550000,3.5264,2.9884,2.9884,3.68428,3.21737,3.62733,17632,5.50589,0,0
6555000,3.4576,2.98875,2.98876,3.68428,3.21737,3.57641,17288,5.441,0,0
6560000,3.472,2.98912,2.98912,3.68428,3.21737,3.54509,17360,5.36462,0,0
6565000,3.4928,2.98951,2.98951,3.68428,3.21737,3.5294,17464,5.31763,0,0
6570000,3.4336,2.98984,2.98985,3.68428,3.21737,3.50066,17168,5.2941,0,0
6575000,3.472,2.99021,2.99021,3.68428,3.21737,3.49206,17360,5.25099,0,0
6580000,3.4256,2.99054,2.99054,3.68428,3.21737,3.47212,17128,5.23809,0,0
6585000,3.3088,2.99078,2.99079,3.68428,3.21737,3.42313,16544,5.20819,0,0
6590000,3.312,2.99103,2.99103,3.68428,3.21737,3.38979,16560,5.13469,0,0
6595000,3.2672,2.99124,2.99124,3.68428,3.21737,3.35301,16336,5.08468,0,0
6600000,3.2368,2.99142,2.99142,3.68428,3.21737,3.31815,16184,5.02952,0,0
6605000,3.2224,2.9916,2.9916,3.68428,3.21737,3.28942,16112,4.97722,0,0
6610000,3.304,2.99183,2.99184,3.68428,3.21737,3.2938,16520,4.93414,0,0
6615000,3.3888,2.99213,2.99214,3.68428,3.21737,3.3223,16944,4.9407,0,0
6620000,3.4576,2.99249,2.99249,3.68428,3.21737,3.36289,17288,4.98345,0,0
6625000,3.456,2.99284,2.99284,3.68428,3.21737,3.39082,17280,5.04433,0,0
6630000,3.3696,2.99312,2.99312,3.68428,3.21737,3.38446,16848,5.08623,0,0
6635000,3.3136,2.99336,2.99336,3.68428,3.21737,3.3632,16568,5.07668,0,0
6640000,3.2592,2.99356,2.99356,3.68428,3.21737,3.332,16296,5.0448,0,0
6645000,3.2192,2.99373,2.99373,3.68428,3.21737,3.29816,16096,4.998,0,0
6650000,3.2032,2.99389,2.99389,3.68428,3.21737,3.26967,16016,4.94724,0,0
6655000,3.2,2.99404,2.99404,3.68428,3.21737,3.24877,16000,4.90451,0,0
6660000,3.2928,2.99427,2.99427,3.68428,3.21737,3.26198,16464,4.87316,0,0
6665000,3.3232,2.99451,2.99452,3.68428,3.21737,3.28035,16616,4.89297,0,0
6670000,3.3104,2.99475,2.99475,3.68428,3.21737,3.28936,16552,4.92052,0,0
6675000,3.2672,2.99496,2.99496,3.68428,3.21737,3.28271,16336,4.93404,0,0
6680000,3.3024,2.99519,2.99519,3.68428,3.21737,3.28862,16512,4.92407,0,0
6685000,3.3168,2.99543,2.99543,3.68428,3.21737,3.29707,16584,4.93293,0,0
6690000,3.4192,2.99574,2.99574,3.68428,3.21737,3.33371,17096,4.94561,0,0
6695000,3.3712,2.99602,2.99602,3.68428,3.21737,3.34496,16856,5.00057,0,0
6700000,3.3616,2.9963,2.9963,3.68428,3.21737,3.34995,16808,5.01744,0,0
6705000,3.416,2.99661,2.99661,3.68428,3.21737,3.36977,17080,5.02493,0,0
6710000,3.392,2.9969,2.9969,3.68428,3.21737,3.37644,16960,5.05465,0,0
6715000,3.2832,2.99712,2.99712,3.68428,3.21737,3.34847,16416,5.06465,0,0
6720000,3.3296,2.99736,2.99736,3.68428,3.21737,3.34281,16648,5.0227,0,0
6725000,3.4384,2.99769,2.99769,3.68428,3.21737,3.37148,17192,5.01421,0,0
6730000,3.5344,2.99809,2.99809,3.68428,3.21737,3.42036,17672,5.05723,0,0
6735000,3.456,2.99843,2.99843,3.68428,3.21737,3.43105,17280,5.13054,0,0
6740000,3.5008,2.9988,2.9988,3.68428,3.21737,3.45198,17504,5.14658,0,0
6745000,3.7232,2.99934,2.99934,3.68428,3.21737,3.53334,18616,5.17796,0,0
6750000,3.5344,2.99974,2.99974,3.68428,3.21737,3.53366,17672,5.30001,0,0
6755000,3.3728,3.00001,3.00001,3.68428,3.21737,3.4854,16864,5.30049,0,0
6760000,3.3984,3.00031,3.00031,3.68428,3.21737,3.4593,16992,5.2281,0,0
6765000,3.3488,3.00057,3.00057,3.68428,3.21737,3.42615,16744,5.18895,0,0
6770000,3.2912,3.00078,3.00078,3.68428,3.21737,3.38567,16456,5.13923,0,0
6775000,3.0096,3.00079,3.00079,3.68428,3.21737,3.27285,15048,5.0785,0,0
6780000,2.928,3.00073,3.00073,3.68428,3.21737,3.16939,14640,4.90927,0,0
6785000,2.5312,3.00039,3.00039,3.68428,3.21737,2.97793,12656,4.75409,0,0
6790000,2.4368,2.99997,2.99997,3.68428,3.21737,2.81559,12184,4.4669,0,0
6795000,2.3872,2.99952,2.99952,3.68428,3.21737,2.68708,11936,4.22339,0,0
6800000,2.3152,2.99902,2.99902,3.68428,3.21737,2.57551,11576,4.03061,0,0
6805000,2.2752,2.99849,2.99849,3.68428,3.21737,2.48542,11376,3.86327,0,0
6810000,2.2272,2.99792,2.99792,3.68428,3.21737,2.40795,11136,3.72813,0,0
6815000,2.2624,2.99738,2.99738,3.68428,3.21737,2.36429,11312,3.61193,0,0
6820000,2.5056,2.99702,2.99702,3.68428,3.21737,2.40668,12528,3.54643,0,0
6825000,1.3872,2.99584,2.99584,3.68428,3.21737,2.10084,6936,3.61002,0,0
6830000,0.6208,2.9941,2.9941,3.68428,3.21737,1.65683,3104,3.15126,0,0
6835000,1.8736,2.99328,2.99328,3.68428,3.21737,1.72186,9368,2.48524,0,0
6840000,2.1488,2.99266,2.99266,3.68428,3.21737,1.84994,10744,2.58279,0,0
6845000,2.2848,2.99215,2.99215,3.68428,3.21737,1.9804,11424,2.77491,0,0
6850000,2.4304,2.99174,2.99174,3.68428,3.21737,2.1154,12152,2.9706,0,0
6855000,2.3888,2.9913,2.9913,3.68428,3.21737,2.19742,11944,3.1731,0,0
6860000,2.3344,2.99082,2.99082,3.68428,3.21737,2.23851,11672,3.29613,0,0
6865000,2.288,2.99031,2.99031,3.68428,3.21737,2.25336,11440,3.35777,0,0
6870000,2.288,2.9898,2.9898,3.68428,3.21737,2.26375,11440,3.38004,0,0
6875000,2.2864,2.98928,2.98928,3.68428,3.21737,2.27055,11432,3.39563,0,0
6880000,2.2816,2.98877,2.98877,3.68428,3.21737,2.27386,11408,3.40582,0,0
6885000,2.2688,2.98825,2.98825,3.68428,3.21737,2.27234,11344,3.41079,0,0
6890000,2.424,2.98784,2.98784,3.68428,3.21737,2.31784,12120,3.40852,0,0
6895000,2.4992,2.98748,2.98748,3.68428,3.21737,2.37225,12496,3.47676,0,0
6900000,2.4736,2.98711,2.98711,3.68428,3.21737,2.40265,12368,3.55837,0,0
6905000,2.5392,2.98679,2.98679,3.68428,3.21737,2.44362,12696,3.60398,0,0
6910000,2.6544,2.98655,2.98655,3.68428,3.21737,2.50685,13272,3.66543,0,0
6915000,2.6928,2.98633,2.98633,3.68428,3.21737,2.56264,13464,3.76028,0,0
6920000,2.7888,2.98619,2.98619,3.68428,3.21737,2.63049,13944,3.84396,0,0
6925000,3.024,2.98622,2.98622,3.68428,3.21737,2.74854,15120,3.94573,0,0
6930000,3.4816,2.98658,2.98658,3.68428,3.21737,2.96846,17408,4.12281,0,0
6935000,3.4752,2.98693,2.98693,3.68428,3.21737,3.12048,17376,4.45269,0,0
6940000,3.584,2.98736,2.98736,3.68428,3.21737,3.25954,17920,4.68072,0,0
6945000,3.5344,2.98775,2.98775,3.68428,3.21737,3.342,17672,4.8893,0,0
6950000,3.6016,2.98819,2.98819,3.68428,3.21737,3.41988,18008,5.01299,0,0
6955000,3.6832,2.98869,2.98869,3.68428,3.21737,3.49887,18416,5.12982,0,0
6960000,3.7968,2.98927,2.98927,3.68428,3.21737,3.58825,18984,5.24831,0,0
6965000,3.992,2.98999,2.98999,3.68428,3.21737,3.70938,19960,5.38238,0,0
6970000,4.0912,2.99078,2.99078,3.68428,3.21737,3.82392,20456,5.56406,0,0
6975000,4.1872,2.99164,2.99164,3.68428,3.21737,3.93291,20936,5.73588,0,0
6980000,4.2752,2.99256,2.99256,3.68428,3.21737,4.03559,21376,5.89936,0,0
6985000,4.2624,2.99347,2.99347,3.68428,3.21737,4.10364,21312,6.05339,0,0
6990000,4.2176,2.99435,2.99435,3.68428,3.21737,4.13783,21088,6.15545,0,0
6995000,4.248,2.99524,2.99524,3.68428,3.21737,4.17088,21240,6.20674,0,0
7000000,4.2448,2.99613,2.99613,3.68428,3.21737,4.19305,21224,6.25632,0,0
7005000,4.2,2.99699,2.99699,3.68428,3.21737,4.19514,21000,6.28958,0,0
7010000,4.1488,2.99781,2.99782,3.68428,3.21737,4.18124,20744,6.29271,0,0
7015000,4.0752,2.99858,2.99858,3.68428,3.21737,4.14943,20376,6.27185,0,0
7020000,3.9552,2.99926,2.99926,3.68428,3.21737,4.09116,19776,6.22414,0,0
7025000,3.8128,2.99984,2.99984,3.68428,3.21737,4.00765,19064,6.13674,0,0
7030000,3.7632,3.00039,3.00039,3.68428,3.21737,3.93432,18816,6.01148,0,0
7035000,3.7744,3.00094,3.00094,3.68428,3.21737,3.88634,18872,5.90147,0,0
7040000,3.8016,3.0015,3.0015,3.68428,3.21737,3.86092,19008,5.82951,0,0
7045000,3.9008,3.00214,3.00214,3.68428,3.21737,3.87288,19504,5.79138,0,0
7050000,3.8848,3.00277,3.00277,3.68428,3.21737,3.87646,19424,5.80932,0,0
7055000,3.7264,3.00328,3.00328,3.68428,3.21737,3.83144,18632,5.81469,0,0
7060000,3.6784,3.00376,3.00376,3.68428,3.21737,3.78553,18392,5.74716,0,0
7065000,3.6096,3.00419,3.00419,3.68428,3.21737,3.73275,18048,5.67829,0,0
7070000,3.6016,3.00461,3.00461,3.68428,3.21737,3.6934,18008,5.59912,0,0
7075000,3.6016,3.00503,3.00503,3.68428,3.21737,3.66586,18008,5.54011,0,0
7080000,3.5904,3.00545,3.00545,3.68428,3.21737,3.64322,17952,5.4988,0,0
7085000,3.6224,3.00588,3.00588,3.68428,3.21737,3.63698,18112,5.46484,0,0
7090000,3.6608,3.00634,3.00634,3.68428,3.21737,3.64412,18304,5.45547,0,0
7095000,3.5536,3.00673,3.00673,3.68428,3.21737,3.61697,17768,5.46619,0,0
7100000,3.4384,3.00703,3.00703,3.68428,3.21737,3.5634,17192,5.42545,0,0
7105000,3.4768,3.00736,3.00736,3.68428,3.21737,3.53742,17384,5.3451,0,0
7110000,3.4896,3.0077,3.0077,3.68428,3.21737,3.52307,17448,5.30613,0,0
7115000,3.48,3.00803,3.00804,3.68428,3.21737,3.51015,17400,5.28461,0,0
7120000,3.504,3.00838,3.00838,3.68428,3.21737,3.50831,17520,5.26523,0,0
7125000,3.4656,3.0087,3.0087,3.68428,3.21737,3.49549,17328,5.26246,0,0
7130000,3.5264,3.00907,3.00907,3.68428,3.21737,3.50477,17632,5.24324,0,0
7135000,3.4848,3.0094,3.0094,3.68428,3.21737,3.49878,17424,5.25715,0,0
7140000,3.384,3.00966,3.00966,3.68428,3.21737,3.46434,16920,5.24816,0,0
7145000,3.3712,3.00992,3.00992,3.68428,3.21737,3.4364,16856,5.19651,0,0
7150000,3.416,3.0102,3.0102,3.68428,3.21737,3.43028,17080,5.1546,0,0
7155000,3.4384,3.0105,3.0105,3.68428,3.21737,3.43272,17192,5.14542,0,0
7160000,3.4384,3.0108,3.0108,3.68428,3.21737,3.43442,17192,5.14907,0,0
7165000,3.4272,3.01109,3.01109,3.68428,3.21737,3.43225,17136,5.15163,0,0
7170000,3.4688,3.01141,3.01141,3.68428,3.21737,3.44322,17344,5.14838,0,0
7175000,3.472,3.01173,3.01173,3.68428,3.21737,3.45185,17360,5.16483,0,0
7180000,3.4496,3.01203,3.01203,3.68428,3.21737,3.45118,17248,5.17778,0,0
7185000,3.3696,3.01228,3.01228,3.68428,3.21737,3.4267,16848,5.17677,0,0
7190000,3.3568,3.01252,3.01252,3.68428,3.21737,3.40573,16784,5.14006,0,0
7195000,3.4416,3.01282,3.01282,3.68428,3.21737,3.41649,17208,5.1086,0,0
7200000,3.496,3.01316,3.01316,3.68428,3.21737,3.44035,17480,5.12474,0,0
7205000,3.488,3.01349,3.01349,3.68428,3.21737,3.45464,17440,5.16052,0,0
7210000,3.456,3.01379,3.01379,3.68428,3.21737,3.45505,17280,5.18196,0,0
7215000,3.5056,3.01413,3.01413,3.68428,3.21737,3.47021,17528,5.18257,0,0
7220000,3.512,3.01448,3.01448,3.68428,3.21737,3.48275,17560,5.20532,0,0
7225000,3.4672,3.01479,3.01479,3.68428,3.21737,3.47809,17336,5.22413,0,0
7230000,3.44,3.01508,3.01509,3.68428,3.21737,3.46666,17200,5.21713,0,0
7235000,3.5888,3.01548,3.01548,3.68428,3.21737,3.5033,17944,5.19999,0,0
7240000,3.5584,3.01586,3.01586,3.68428,3.21737,3.51983,17792,5.25495,0,0
7245000,3.5008,3.01619,3.01619,3.68428,3.21737,3.51412,17504,5.27975,0,0
7250000,3.4576,3.0165,3.0165,3.68428,3.21737,3.49717,17288,5.27118,0,0
7255000,3.6112,3.01691,3.01691,3.68428,3.21737,3.53138,18056,5.24575,0,0
7260000,3.704,3.01738,3.01738,3.68428,3.21737,3.58316,18520,5.29706,0,0
7265000,3.7632,3.01789,3.01789,3.68428,3.21737,3.63717,18816,5.37474,0,0
7270000,3.6768,3.01834,3.01835,3.68428,3.21737,3.64906,18384,5.45576,0,0
7275000,3.4592,3.01865,3.01865,3.68428,3.21737,3.5921,17296,5.47359,0,0
7280000,3.472,3.01896,3.01896,3.68428,3.21737,3.55607,17360,5.38815,0,0
7285000,3.3888,3.01921,3.01921,3.68428,3.21737,3.50589,16944,5.33411,0,0
7290000,3.3744,3.01946,3.01946,3.68428,3.21737,3.46644,16872,5.25884,0,0
7295000,3.3104,3.01966,3.01966,3.68428,3.21737,3.41963,16552,5.19967,0,0
7300000,2.9728,3.01962,3.01962,3.68428,3.21737,3.28558,14864,5.12945,0,0
7305000,2.7952,3.01947,3.01947,3.68428,3.21737,3.13847,13976,4.92837,0,0
7310000,2.4256,3.01906,3.01907,3.68428,3.21737,2.92461,12128,4.7077,0,0
7315000,2.3744,3.01862,3.01862,3.68428,3.21737,2.75954,11872,4.38691,0,0
7320000,2.3552,3.01817,3.01817,3.68428,3.21737,2.63824,11776,4.13932,0,0
7325000,2.328,3.0177,3.0177,3.68428,3.21737,2.54517,11640,3.95736,0,0
7330000,2.2752,3.01719,3.01719,3.68428,3.21737,2.46418,11376,3.81775,0,0
7335000,2.2176,3.01665,3.01665,3.68428,3.21737,2.3902,11088,3.69627,0,0
7340000,2.2704,3.01614,3.01614,3.68428,3.21737,2.35426,11352,3.58531,0,0
7345000,2.4064,3.01572,3.01572,3.68428,3.21737,2.3699,12032,3.5314,0,0
7350000,1.2288,3.01451,3.01451,3.68428,3.21737,2.02757,6144,3.55486,0,0
7355000,0.8112,3.01301,3.01301,3.68428,3.21737,1.66266,4056,3.04136,0,0
7360000,1.9104,3.01226,3.01226,3.68428,3.21737,1.73698,9552,2.49399,0,0
7365000,2.128,3.01166,3.01166,3.68428,3.21737,1.85429,10640,2.60547,0,0
7370000,2.2688,3.01116,3.01116,3.68428,3.21737,1.97864,11344,2.78143,0,0
7375000,2.4224,3.01076,3.01076,3.68428,3.21737,2.11177,12112,2.96796,0,0
7380000,2.3728,3.01033,3.01033,3.68428,3.21737,2.19008,11864,3.16765,0,0
7385000,2.3696,3.00989,3.00989,3.68428,3.21737,2.24393,11848,3.28512,0,0
7390000,2.3328,3.00943,3.00944,3.68428,3.21737,2.27059,11664,3.3659,0,0
7395000,2.3072,3.00896,3.00896,3.68428,3.21737,2.28158,11536,3.40589,0,0
7400000,2.2624,3.00846,3.00846,3.68428,3.21737,2.27582,11312,3.42236,0,0
7405000,2.3888,3.00804,3.00804,3.68428,3.21737,2.30972,11944,3.41373,0,0
7410000,2.4688,3.00767,3.00767,3.68428,3.21737,2.35744,12344,3.46457,0,0
7415000,2.536,3.00735,3.00736,3.68428,3.21737,2.41101,12680,3.53616,0,0
7420000,2.5856,3.00707,3.00707,3.68428,3.21737,2.46339,12928,3.61651,0,0
7425000,2.6384,3.00682,3.00682,3.68428,3.21737,2.51589,13192,3.69508,0,0
7430000,2.712,3.00662,3.00662,3.68428,3.21737,2.57472,13560,3.77384,0,0
7435000,2.7696,3.00646,3.00647,3.68428,3.21737,2.63319,13848,3.86208,0,0
7440000,2.8208,3.00634,3.00634,3.68428,3.21737,2.68947,14104,3.94978,0,0
7445000,2.8768,3.00625,3.00625,3.68428,3.21737,2.74567,14384,4.03421,0,0
7450000,3.1728,3.00636,3.00636,3.68428,3.21737,2.87381,15864,4.1185,0,0
7455000,3.6272,3.00678,3.00678,3.68428,3.21737,3.09983,18136,4.31071,0,0
7460000,3.5072,3.00712,3.00712,3.68428,3.21737,3.22204,17536,4.64974,0,0
7465000,3.5328,3.00747,3.00747,3.68428,3.21737,3.31527,17664,4.83306,0,0
7470000,3.6784,3.00792,3.00792,3.68428,3.21737,3.42421,18392,4.9729,0,0
7475000,3.8432,3.00848,3.00848,3.68428,3.21737,3.5499,19216,5.13631,0,0
7480000,3.8912,3.00907,3.00907,3.68428,3.21737,3.65229,19456,5.32486,0,0
7485000,3.9712,3.00971,3.00971,3.68428,3.21737,3.74797,19856,5.47844,0,0
7490000,4.0512,3.0104,3.0104,3.68428,3.21737,3.83894,20256,5.62195,0,0
7495000,4.1824,3.01119,3.01119,3.68428,3.21737,3.94197,20912,5.7584,0,0
7500000,4.1984,3.01198,3.01198,3.68428,3.21737,4.0189,20992,5.91296,0,0
7505000,4.0192,3.01265,3.01265,3.68428,3.21737,4.01899,20096,6.02835,0,0
7510000,4.1104,3.01338,3.01338,3.68428,3.21737,4.04641,20552,6.02849,0,0
7515000,4.0848,3.01409,3.01409,3.68428,3.21737,4.05793,20424,6.06962,0,0
7520000,4.0896,3.01481,3.01481,3.68428,3.21737,4.06743,20448,6.08689,0,0
7525000,4.2064,3.0156,3.0156,3.68428,3.21737,4.10912,21032,6.10115,0,0
7530000,4.1424,3.01635,3.01635,3.68428,3.21737,4.11911,20712,6.16368,0,0
7535000,4.184,3.01712,3.01712,3.68428,3.21737,4.13857,20920,6.17866,0,0
7540000,4.192,3.0179,3.0179,3.68428,3.21737,4.1546,20960,6.20786,0,0
7545000,3.9984,3.01855,3.01855,3.68428,3.21737,4.10774,19992,6.2319,0,0
7550000,3.9184,3.01915,3.01915,3.68428,3.21737,4.05094,19592,6.16161,0,0
7555000,3.9184,3.01974,3.01974,3.68428,3.21737,4.01118,19592,6.07641,0,0
7560000,3.8608,3.0203,3.0203,3.68428,3.21737,3.96606,19304,6.01677,0,0
7565000,3.8256,3.02083,3.02083,3.68428,3.21737,3.92392,19128,5.9491,0,0
7570000,3.7152,3.02129,3.02129,3.68428,3.21737,3.86131,18576,5.88589,0,0
7575000,3.7312,3.02176,3.02176,3.68428,3.21737,3.82228,18656,5.79196,0,0
7580000,3.7696,3.02225,3.02225,3.68428,3.21737,3.80647,18848,5.73341,0,0
7585000,3.8288,3.02278,3.02278,3.68428,3.21737,3.81317,19144,5.70971,0,0
7590000,3.8352,3.02332,3.02332,3.68428,3.21737,3.81978,19176,5.71976,0,0
7595000,3.7312,3.02378,3.02378,3.68428,3.21737,3.79321,18656,5.72967,0,0
7600000,3.8096,3.0243,3.0243,3.68428,3.21737,3.79812,19048,5.68981,0,0
